Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
9.494008542,-1.459015961,0.0490979,5.887556763,6.065843949
9.504041542,0.157023468,-0.917741547,5.336552582,5.417167099
9.514074542,-0.186661835,-1.815724182,3.800147552,4.215782059
9.524106542,0.705632629,-1.603465576,2.708467712,3.225649797
9.534139542,3.832180939,-1.652713165,2.077380066,4.661821478
9.544172542,6.927444305,-2.273621979,1.0577005,7.367331393
9.554205542,9.58411972,-3.083587646,0.288300476,10.0720892
9.564238542,12.98729279,-3.077749786,-1.144669647,13.39599142
9.574270542,15.19729706,-2.139201508,-4.106111298,15.88691823
9.584303542,15.54667053,-3.171903992,-9.958341522,18.73308585
9.594336542,16.79073349,-4.73884552,-19.2523645,25.98151125
9.604369542,17.18501358,-5.597460022,-27.18571701,32.64535893
9.614402542,13.26346848,-7.345674591,-29.368927,33.05166266
9.624435542,9.420509949,-9.986183624,-25.97742966,29.38191149
9.634467542,6.844367065,-13.73169479,-19.41896805,24.74876002
9.644500542,3.261866913,-19.84094055,-12.48493744,23.66804514
9.654533542,0.146096191,-25.81950806,1.349743195,25.85517641
9.664566542,-9.862840118,-31.61994598,4.479884033,33.42403267
9.674599542,-17.15762054,-31.75750992,8.142916718,37.00311435
9.684631542,-20.50241501,-26.69668396,10.49287994,35.2585094
9.694664542,-18.19960373,-20.41634399,12.62759079,30.12488551
9.704697542,-14.43598022,-16.77456711,17.36179596,28.12855463
9.714730542,-11.15016312,-14.50708237,21.46401535,28.20435306
9.724763542,-11.01679047,-11.28099106,25.61518295,30.07936218
9.734795542,-13.67556152,-7.683072968,31.14707932,34.87393214
9.744828542,-16.55422531,-2.655028839,34.21959,38.10606111
9.754861542,-18.2623233,-1.122964783,32.06901215,36.92147129
9.764894542,-19.90036697,-2.649939423,26.32650375,33.10787798
9.774927542,-21.02527771,-5.618566132,21.2908255,30.44552247
9.784959542,-19.46956284,-6.727160797,17.2231842,26.85063581
9.794992542,-16.33957169,-4.81488739,14.40723999,22.30993742
9.805025542,-13.25553497,-2.962788849,13.24041641,18.96828806
9.815058542,-11.48965714,-1.043480072,13.51090393,17.76641767
9.825091542,-11.68934189,1.671424255,15.5855896,19.55364355
9.835123542,-12.67219803,3.360212402,18.33836517,22.5426544
9.845156542,-14.19004166,3.037932587,20.49029022,25.10853062
9.855189542,-15.32468216,2.036964111,22.18282059,27.03835489
9.865222542,-16.47039963,1.627715149,23.25459183,28.54294241
9.875255542,-17.37811203,2.043550415,23.38422226,29.2061077
9.885287542,-17.30760864,1.643582153,23.77895142,29.45663269
9.895320542,-16.53970551,-0.253423004,23.46221008,28.70716606
9.905353542,-16.09557907,-2.991978149,22.01397171,27.43418578
9.915386542,-16.00157455,-5.21620285,21.5921489,27.37663336
9.925419542,-16.19931335,-6.28453125,20.82619171,27.12274594
9.935452542,-15.89454712,-6.675667877,18.93712006,25.60889857
9.945484542,-15.39653275,-6.752009125,17.47975067,24.25251598
9.955517542,-14.99027756,-6.393804016,16.02866821,22.8584198
9.965550542,-14.50483704,-5.418132935,12.8783194,20.13945313
9.975583542,-13.09282333,-4.869972839,10.06297394,17.21633244
9.985616542,-10.81830322,-4.819827118,7.409142609,13.97003265
9.995648542,-8.942254486,-4.017645264,3.505709839,10.41131069
10.00568154,-7.038363647,-2.963237915,-0.435594177,7.649123091
10.01571454,-5.65149765,-1.777104492,-2.611170044,6.474236253
10.02574754,-5.463488617,-1.015787659,-4.378694458,7.074920324
10.02574754,-5.463488617,-1.015787659,-4.378694458,7.074920324
0.004190083,-4.109254761,3.513194275,8.064629517,9.709106959
0.014222083,-4.426295471,3.419189758,8.642577667,10.29451791
0.024255083,-4.476441193,3.288511505,8.953032074,10.53611015
0.034288083,-4.35504364,3.254831543,9.148525543,10.64217333
0.044320083,-4.070485382,3.506158905,9.243577881,10.69138595
0.054353083,-3.857927399,3.778442688,9.386231232,10.82873814
0.064386083,-3.851490784,4.1140448,9.322314148,10.8933414
0.074418083,-3.824846191,4.305796051,9.047186279,10.72478007
0.084451083,-3.845503235,4.362827454,8.835077362,10.57736974
0.094483083,-3.776646423,4.433181152,8.695118408,10.46523948
0.104516083,-3.520379333,4.499942322,8.434210968,10.18717165
0.114549083,-3.081492004,4.520150299,8.105793915,9.779123002
0.124581083,-2.602338409,4.475842438,7.867489471,9.418212214
0.134614083,-2.281854858,4.532275085,7.639962616,9.171554275
0.144646083,-2.113604736,4.635111237,7.449408875,9.024703526
0.154679083,-2.023941193,4.770280151,7.230414276,8.895549521
0.164712083,-2.019450531,4.865033112,7.006779327,8.765938864
0.174744083,-2.056723022,4.962779846,6.728957062,8.610351708
0.184777083,-2.069596252,4.989723816,6.574328613,8.508958169
0.194809083,-2.10028244,5.031037903,6.304888916,8.335115653
0.204842083,-2.201472015,5.093607788,6.084247742,8.234645707
0.214875083,-2.270777893,5.076842651,6.041287079,8.211450123
0.224907083,-2.35894455,5.022355957,5.942043457,8.12997904
0.234940083,-2.467319183,4.999004517,5.817203064,8.057143513
0.244972083,-2.651735687,5.011278992,5.664520569,8.014450235
0.255005083,-2.556533661,4.875211945,5.742957458,7.955194293
0.265038083,-2.756966858,4.811743927,5.582191772,7.86858379
0.275070083,-3.186573486,5.062622223,5.508993988,8.132245023
0.285103083,-3.361110535,4.981640625,5.096002808,7.879279914
0.295135083,-3.261417847,4.899461517,4.900808716,7.658948727
0.305168083,-3.131338348,4.855453033,4.852758636,7.545195186
0.315201083,-3.022215271,4.720583496,4.845872955,7.409465459
0.325233083,-2.960094452,4.39022049,4.581073608,7.001601996
0.335266083,-2.803220673,4.016447754,4.435875549,6.60809281
0.345298083,-2.621648254,3.662583618,4.299359436,6.226720637
0.355331083,-2.556084595,3.458258514,4.049379272,5.906825958
0.365364083,-2.316432953,3.176095276,3.654500427,5.367384484
0.375396083,-2.851719818,2.19743042,1.924996948,4.082477143
0.385429083,-3.615431671,1.997595978,-0.169148254,4.134047289
0.395461083,-3.389850769,3.160976715,-0.996028748,4.740773702
0.405494083,-3.200644226,3.761378174,0.786913605,5.001132097
0.415527083,-2.830763397,3.558849335,0.391885071,4.564230922
0.425559083,-1.808838501,2.819536743,-0.089364166,3.351069997
0.435592083,-0.932411041,1.772464142,0.651295624,2.105992752
0.445624083,-0.508642273,0.720900879,1.675765228,1.893833187
0.455657083,-0.515078888,-0.297730866,1.549427948,1.659721933
0.465689083,-0.825832672,-0.255668335,2.143841858,2.311584697
0.475722083,-1.19466568,0.116906891,3.251837769,3.466315361
0.485755208,-1.084494781,-0.792003021,5.113516388,5.286912858
0.495787208,-0.168699188,-2.16928894,6.567891998,6.918921825
0.505820208,0.836460571,-3.073259125,6.828799438,7.535057379
0.515853208,1.214723969,-3.981420593,7.456743622,8.539923284
0.525885208,0.757724304,-3.93381958,8.169261932,9.098676999
0.535918208,0.252674561,-5.225184174,9.141639862,10.53261475
0.545950208,-0.966240692,-5.919739838,9.67423233,11.38278138
0.555983208,-1.09871521,-6.004613342,9.815987549,11.559246
0.566015208,-0.941691742,-6.56070694,10.38345749,12.31851648
0.576048208,-1.451830902,-7.923622742,11.92210785,14.38847684
0.586081208,-2.094145203,-9.618847504,13.88243134,17.01850673
0.596113208,-2.233505402,-11.60656403,15.74111618,19.68460346
0.606146208,-2.449206848,-14.24587555,17.62225433,22.79226694
0.616178208,-3.315455475,-17.43394592,19.71610016,26.52657763
0.626211208,-4.712649994,-20.65674408,21.41880936,30.12765408
0.636244208,-6.11837677,-22.4905806,21.58646072,31.76847551
0.646276208,-8.253686371,-25.17210434,23.32434677,35.29565594
0.656309208,-11.04942261,-27.25607071,24.46033447,38.25298803
0.666341208,-13.93347519,-26.56944855,23.87220749,38.34005239
0.676374208,-16.15740051,-24.31483704,22.29254242,36.73187089
0.686407208,-18.05739944,-22.22278748,21.55697205,35.84166572
0.696439208,-19.16045563,-19.55877731,20.49103867,34.19870605
0.706472208,-19.07139084,-16.13779129,18.71138947,31.21317594
0.716504208,-18.26621521,-13.00390823,17.26868958,28.3013054
0.726537208,-17.16420685,-10.41758652,16.3725032,25.90743072
0.736570208,-15.8509877,-8.092172241,15.53768921,23.62534336
0.746602208,-14.44181808,-6.249953156,14.56381439,21.44137854
0.756635208,-13.18712723,-5.105283508,13.70070923,19.68943061
0.766667208,-12.13406708,-4.530778198,12.92292664,18.2965999
0.776700208,-11.30733627,-4.348607025,12.25381805,17.2314333
0.786733208,-10.69840256,-4.497098236,11.85519699,16.58991879
0.796765208,-10.1032402,-4.979544983,11.48561554,16.08697284
0.806798208,-9.636361084,-5.636828156,11.11603409,15.75434862
0.816830208,-9.361532593,-6.535559235,10.94299393,15.81458008
0.826863208,-9.275910645,-7.411387939,10.70513855,15.98659378
0.836896208,-9.449998627,-7.781568146,10.09590546,15.86765842
0.846928208,-9.574689331,-7.621850281,9.222771149,15.32405903
0.856961208,-9.479487305,-7.143744507,8.370443573,14.5243964
0.866993208,-9.141190796,-6.647376709,7.557484131,13.59649045
0.877026208,-8.842412109,-6.210435333,6.824009399,12.77986163
0.887058208,-8.686286774,-5.943839722,6.18274292,12.2068472
0.897091208,-8.512198792,-5.586383057,5.418881378,11.53384061
0.907124208,-8.510402527,-4.86173996,4.674778748,10.85896049
0.917156208,-8.595725098,-4.210743713,4.191733246,10.44928132
0.927189208,-8.752598877,-3.732338562,3.894601135,10.28135479
0.937221208,-8.886869659,-3.289858704,3.703598328,10.17429424
0.947254208,-9.217681732,-2.918331299,3.551963654,10.30042523
0.957287208,-9.758207703,-2.478994904,3.279829559,10.58892418
0.967319208,-10.09725266,-1.945953369,2.903961182,10.6852345
0.977352208,-10.44797333,-1.520687714,2.591111755,10.87136136
0.987384208,-10.93042007,-1.069525909,2.306553497,11.22221715
0.997417208,-11.4383139,-0.574654999,2.116897888,11.64673817
1.007450208,-11.93348419,-0.281115418,1.946851501,12.09451535
1.017482208,-12.21894058,-0.150886231,1.704954529,12.33823916
1.027515208,-12.52250931,-0.070802765,1.564097443,12.62001003
1.037547208,-12.76246033,0.08771759,1.430874481,12.84272128
1.047580208,-12.89583298,0.246986389,1.147214355,12.94911623
1.057613208,-12.97292267,0.364342346,1.080752563,13.02296026
1.067645208,-13.1556926,0.551902313,1.132395172,13.21586784
1.077678208,-13.40028397,0.85771637,1.24735611,13.4855176
1.087710208,-13.40237961,1.043629761,1.688339081,13.54855827
1.097743208,-13.21107742,0.934207306,2.400258636,13.45981246
1.107776208,-12.99492691,0.668809204,3.126248932,13.38240873
1.117808208,-12.76889694,0.376018066,3.840114441,13.33913781
1.127841208,-12.53658005,-0.007484436,4.533622284,13.33115248
1.137873208,-12.38614288,-0.579445038,5.244793396,13.46328897
1.147906208,-12.36593491,-1.327140198,6.034401398,13.82359025
1.157939208,-12.51921616,-2.302511902,6.914421387,14.48590892
1.167971208,-12.77353729,-3.581751709,7.912545776,15.4467013
1.178004208,-13.02231995,-5.103636932,9.107361145,16.69047494
1.188036208,-13.37289093,-6.756200409,10.35666321,18.21375658
1.198069208,-13.82060989,-8.136929169,11.30793503,19.62366604
1.208102208,-14.21698563,-9.003177795,11.63754959,20.4600208
1.218134208,-14.54031326,-9.544302521,11.53456375,20.8700882
1.228167208,-15.07874359,-9.851014709,11.43621826,21.33537174
1.238199208,-15.5948703,-9.984686737,11.60416901,21.85293315
1.248232208,-16.45423325,-9.655820618,12.3075563,22.70358134
1.258265208,-18.00366119,-8.730295258,13.3692984,24.06424758
1.268297208,-19.36508011,-7.784412231,14.41382629,25.36457746
1.278330208,-20.40856018,-7.470215607,15.74994781,26.8397896
1.288362208,-21.21104141,-7.815697174,16.7613945,28.14138848
1.298395208,-21.92161377,-8.702902222,16.68520294,28.89106531
1.308428208,-22.47785706,-10.04965164,15.61867081,29.1580595
1.318460208,-22.96284851,-11.78439423,13.96999924,29.34834301
1.328493208,-23.21672058,-13.44608871,12.08511887,29.42555886
1.338525208,-23.09846649,-15.05224869,10.75244019,29.59263954
1.348558208,-22.96075287,-16.76184357,10.8172554,30.41658407
1.358591208,-22.65673508,-18.1111377,11.43786484,31.17957192
1.368623208,-22.08672043,-19.13949921,12.39213043,31.74442543
1.378656208,-21.01644608,-19.89003845,13.34924011,31.86701817
1.388688208,-19.60113922,-20.41245209,14.11864014,31.62607877
1.398721208,-17.94213913,-20.70060287,14.67188965,31.07570855
1.408753208,-16.16263962,-20.87364304,14.95435226,30.34093843
1.418786208,-14.35425018,-20.93336884,14.94611938,29.45567711
1.428819208,-12.4323967,-20.8767865,14.69973175,28.39871152
1.438851208,-10.33735336,-20.67695206,14.34302353,27.20513821
1.448884208,-8.292904816,-20.04077499,13.59577744,25.59785336
1.458916208,-6.524332581,-19.07752808,12.64106277,23.79738349
1.468949208,-4.952301636,-18.018181,11.6507222,22.02088703
1.478982208,-3.489693146,-16.92904587,10.68912186,20.32308732
1.489014333,-2.265538788,-15.7050412,9.744136963,18.62066568
1.499047333,-1.424886932,-14.34721481,8.807983704,16.89536778
1.509080333,-0.731678467,-13.04656952,7.806566162,15.221393
1.519112333,0.001047821,-11.75610306,6.711742859,13.53711389
1.529145333,0.696950684,-10.54377411,5.723497925,12.01729342
1.539177333,1.206940155,-9.647887115,5.082979889,10.97155936
1.549210333,1.949695587,-9.296268311,4.962929535,10.71692992
1.559243333,3.621119843,-9.331295471,4.660109253,11.04093304
1.569275333,5.65149765,-9.311686249,4.271068268,11.69995516
1.579308333,7.096742249,-8.727002106,4.115092621,11.97740805
1.589340333,7.502398682,-7.776329041,3.710184631,11.42465533
1.599373333,6.967560883,-6.740183716,3.082539825,10.17246445
1.609405333,5.571713562,-5.969137115,3.012036438,8.70327257
1.619438333,3.460204468,-5.210664368,2.741399231,6.829297757
1.629471333,1.684297485,-4.818479919,2.390977936,5.636610883
1.639503333,0.41778122,-4.934788055,2.059118042,5.363454242
1.649536333,-0.402363281,-5.664969635,1.628463593,5.908102136
1.659568333,-0.683179321,-7.150630188,1.146316223,7.274083238
1.669601333,-0.136067047,-9.079519043,0.419128418,9.090206209
1.679634333,0.445922699,-10.98011673,-0.702339478,11.01158895
1.689666333,1.347797241,-12.89493484,-2.220482483,13.15395167
1.699699333,2.448608093,-14.50813019,-3.86361557,15.21213491
1.709731333,3.185825043,-14.9167804,-5.549859009,16.23147417
1.719764333,3.302582245,-14.62309113,-6.393055573,16.29763796
1.729797333,2.5812323,-14.95839386,-5.232369232,16.05596446
1.739829333,1.838027802,-15.70998093,-2.738704834,16.05248738
1.749862333,1.351389771,-16.12656464,0.350720673,16.1868881
1.759894333,0.80622345,-16.81498306,4.12452301,17.33220533
1.769927333,0.129331055,-17.69799683,7.802225189,19.34193724
1.779960333,-0.622106323,-18.45916397,11.11094467,21.55413747
1.789992333,-1.501078491,-19.02244263,14.3154808,23.8545499
1.800025333,-2.894381104,-19.64544708,18.10559921,26.87254651
1.810057333,-4.137845306,-20.22923309,21.65741318,29.92302092
1.820090333,-5.502108307,-20.2145636,24.46886673,32.21222154
1.830123333,-6.848708038,-20.4747226,27.81186493,35.20822202
1.840155333,-7.049440613,-21.19697067,31.39765823,38.53335077
1.850188333,-5.786666565,-22.17428833,35.17131088,41.97863364
1.860221333,-3.804488525,-23.63046021,39.06920517,45.81785214
1.870253333,-2.98254776,-24.50090012,42.11552032,48.81502586
1.880286333,-4.874912567,-24.0141124,43.82331894,50.20882044
1.890318333,-8.274642792,-21.91173431,42.96620132,48.93555221
1.900351333,-11.49744095,-19.30864746,40.01314224,45.89190089
1.910384333,-14.43583054,-17.24114685,37.39748154,43.63739192
1.920416333,-15.93541214,-15.63274155,34.73122604,41.28653571
1.930449333,-15.99394043,-14.55363556,32.21929962,38.80332082
1.940481333,-15.49592606,-13.98017807,30.89694946,37.28525968
1.950514333,-15.02365814,-13.25688217,30.21391983,36.25377471
1.960546333,-15.26720169,-11.95503937,30.30537964,35.97813848
1.970579333,-16.27400803,-10.20158569,31.35544601,36.77063615
1.980612333,-17.53483612,-7.772137756,32.68632843,37.89818821
1.990644333,-18.51724319,-4.809498596,33.04333603,38.18221612
2.000677333,-19.90964767,-2.129172363,33.07971039,38.66774735
2.010710333,-22.06860809,-0.006885681,33.08659607,39.77117486
2.020742333,-24.90865219,2.370769958,32.0736525,40.67899567
2.030775333,-27.69525742,5.657934265,29.69629623,40.99889649
2.040807333,-28.99395676,9.334738312,26.1374469,40.13667896
2.050840333,-28.97599411,12.65857635,22.68637344,38.9168258
2.060872333,-27.47476593,14.87546631,19.47225723,36.8145496
2.070905333,-24.38653793,16.00007767,16.27445709,33.40005496
2.080938333,-19.73541,16.03061417,12.54720795,28.35312021
2.090970333,-14.91438538,15.45431259,8.276439056,23.01682238
2.101003333,-11.39310791,15.37512726,4.044289856,19.55898071
2.111035333,-9.479936371,16.23883118,-0.335302734,18.80641538
2.121068333,-9.09508667,17.29234039,-4.462819519,20.04151681
2.131101333,-10.25367737,18.0168338,-6.953041077,21.86524594
2.141133333,-12.98070648,18.52682327,-8.022417297,24.00210617
2.151166333,-16.01459747,18.6446283,-9.050180054,26.19151113
2.161198333,-19.01585632,17.55115219,-9.53966217,27.5799001
2.171231333,-21.76488968,14.18480255,-8.349038086,27.28782665
2.181264333,-24.06904816,10.43210632,-6.927593994,27.13189046
2.191296333,-26.10466507,7.789501648,-6.007307739,27.89655213
2.201329333,-28.48007538,5.937852173,-3.890260162,29.35143789
2.211361333,-30.8460553,5.001399536,-0.728085938,31.25737087
2.221394333,-33.51680145,4.191583557,3.935915222,34.00642264
2.231427333,-35.67651031,2.903063049,9.703721008,37.08643101
2.241459333,-37.45660858,1.740281067,15.97388214,40.75771111
2.251492333,-39.50884094,0.450263672,22.62545013,45.53089329
2.261525333,-41.83724899,-0.231119385,29.70228378,51.30920465
2.271557333,-44.44737122,0.267793121,35.87784164,57.12144993
2.281590333,-47.72600327,1.076112213,41.26753372,63.1026049
2.291622333,-50.67726608,1.09991272,45.37469284,68.03130056
2.301655333,-51.88585281,0.351618805,47.36749878,70.25628298
2.311687333,-49.93885162,-2.589465179,47.67301346,69.08914852
2.321720333,-45.30957825,-6.900200958,46.28854248,65.13984817
2.331753333,-39.45555176,-10.85991669,43.90130676,60.0166901
2.341785333,-33.20335327,-14.01730087,41.12413193,54.6821874
2.351818333,-26.30644547,-16.94611038,37.99578735,49.22275477
2.361850333,-18.81602188,-19.42764999,33.44495087,43.01210297
2.371883333,-11.56420212,-20.78113541,27.08168335,36.04169714
